Identifier;TimeStamp;Begin;End;Open;High;Low;Close;Settlement;Price;ValidationStatus;ChangeComment
EEX_POWER_FUT_DE_BASE_Y;2021-01-22T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;48,15;48,30;48,15;48,30;48,20;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-22T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;;;;;47,75;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-22T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;48,20;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-22T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;48,68;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-25T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;51,40;51,48;49,55;49,55;50,15;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-25T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;50,20;50,20;49,10;49,10;49,53;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-25T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;47,95;47,95;47,95;47,95;47,85;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-25T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;;;;;47,55;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-25T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;48,00;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-25T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;48,48;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-26T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;49,30;49,75;49,00;49,60;49,09;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-26T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;49,00;49,15;48,65;49,10;48,68;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-26T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;47,60;47,60;47,10;47,10;47,09;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-26T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;;;;;47,18;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-26T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;47,63;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-26T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;48,10;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-27T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;49,09;49,75;48,70;49,75;48,81;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-27T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;48,65;49,00;48,40;49,00;48,43;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-27T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;46,95;47,00;46,95;47,00;46,97;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-27T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;;;;;47,10;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-27T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;47,55;;UNVALIDATED;
