Identifier;TimeStamp;Begin;End;Open;High;Low;Close;Settlement;Price;ValidationStatus;ChangeComment
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;44,50;44,50;43,70;43,80;43,65;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;41,00;41,00;40,75;40,75;40,87;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;;;;;44,66;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;45,08;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;43,92;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;49,17;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;47,63;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;50,73;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;50,80;50,80;49,25;49,75;49,96;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;46,20;47,35;46,20;46,47;46,77;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;42,50;43,05;42,50;42,50;42,56;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;40,50;40,50;40,50;40,50;40,04;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;44,15;44,15;43,65;43,65;43,92;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;44,42;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;42,94;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;48,59;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-18T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;47,35;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;50,49;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;51,10;53,20;50,90;53,20;52,41;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;47,50;48,90;47,50;48,90;48,40;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;43,80;44,00;43,80;44,00;44,05;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;41,00;41,00;41,00;41,00;40,85;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;;;;;45,02;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;45,30;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;43,92;;UNVALIDATED;
